mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0007035255432128907,0.0002770423889160156,0.782608695652174,0.8043462248557829,73,{'min_samples_split': 73},70,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7478991596638656,0.8016701461377871,4.4420497383650825e-05,9.49851959075068e-06,0.01960833887558533,0.00292652646005896
0.0007045745849609375,0.00029659271240234375,0.782608695652174,0.8043462248557829,74,{'min_samples_split': 74},70,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7478991596638656,0.8016701461377871,3.0478959682671037e-05,2.2200853953357155e-05,0.01960833887558533,0.00292652646005896
0.0006917953491210937,0.0002984046936035156,0.7909698996655519,0.8039286883213361,75,{'min_samples_split': 75},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,2.266988362690289e-05,3.344991422872602e-05,0.009244527607708105,0.0033906674002995196
0.0006772518157958984,0.00028281211853027345,0.7909698996655519,0.8039286883213361,76,{'min_samples_split': 76},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,1.7161898619387808e-05,2.0683632787628457e-05,0.009244527607708105,0.0033906674002995196
0.0006804466247558594,0.00027794837951660155,0.7909698996655519,0.8039286883213361,77,{'min_samples_split': 77},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,1.886552448704491e-05,1.513039693409475e-05,0.009244527607708105,0.0033906674002995196
0.0006812095642089843,0.00027899742126464845,0.7909698996655519,0.8039286883213361,78,{'min_samples_split': 78},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,2.2367373404688383e-05,7.681963533142841e-06,0.009244527607708105,0.0033906674002995196
0.0006864070892333984,0.0002766132354736328,0.7909698996655519,0.8039286883213361,79,{'min_samples_split': 79},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,3.848817344993988e-05,6.066148335948658e-06,0.009244527607708105,0.0033906674002995196
0.0006814002990722656,0.0002724170684814453,0.7909698996655519,0.8039286883213361,80,{'min_samples_split': 80},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,2.896447220791177e-05,2.8713358339928812e-06,0.009244527607708105,0.0033906674002995196
0.0006939888000488282,0.00027737617492675783,0.7909698996655519,0.8039286883213361,81,{'min_samples_split': 81},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,3.7362678909986374e-05,5.719263671947934e-06,0.009244527607708105,0.0033906674002995196
0.0006740093231201172,0.00028858184814453127,0.7909698996655519,0.8039286883213361,82,{'min_samples_split': 82},38,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.7899159663865546,0.7995824634655533,3.2072749259655405e-05,1.763498279909099e-05,0.009244527607708105,0.0033906674002995196
0.0006793975830078125,0.0002719879150390625,0.7976588628762542,0.8035111517868894,83,{'min_samples_split': 83},1,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.8235294117647058,0.7974947807933194,2.7394118362403448e-05,3.051012663468626e-06,0.015857449968877696,0.003977862212076398
0.0006926059722900391,0.00028281211853027345,0.7976588628762542,0.8035111517868894,84,{'min_samples_split': 84},1,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.8235294117647058,0.7974947807933194,4.965612838287521e-05,1.305820103084255e-05,0.015857449968877696,0.003977862212076398
0.000667572021484375,0.0002749443054199219,0.7976588628762542,0.8035111517868894,85,{'min_samples_split': 85},1,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.8235294117647058,0.7974947807933194,1.795910795714043e-05,2.9907992898114623e-06,0.015857449968877696,0.003977862212076398
0.0006732463836669922,0.00028076171875,0.7976588628762542,0.8035111517868894,86,{'min_samples_split': 86},1,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.8235294117647058,0.7974947807933194,3.783467729566924e-05,1.4542829777944756e-05,0.015857449968877696,0.003977862212076398
0.0006903171539306641,0.00029058456420898436,0.7976588628762542,0.8035111517868894,87,{'min_samples_split': 87},1,0.8016528925619835,0.80083857442348,0.775,0.8075313807531381,0.7983193277310925,0.8037578288100209,0.7899159663865546,0.8079331941544885,0.8235294117647058,0.7974947807933194,5.7404658747214934e-05,2.8533594491521724e-05,0.015857449968877696,0.003977862212076398
