96,28,370,2,548,7,3.7
96,28,370,16,548,7,3.7
103,28,28,5,605,4,2.8
103,28,370,2,548,1,2.0
103,28,370,16,548,1,2.0
109,28,28,5,605,2,3.0
109,28,370,2,548,2,3.5
109,28,370,16,548,2,3.5
111,28,370,2,548,12,3.5
111,28,370,16,548,12,3.5
113,28,28,5,605,3,3.5
114,28,370,2,548,2,2.3
114,28,370,16,548,2,2.3
115,28,28,5,605,6,3.4
115,28,339,8,493,33,3.0
121,28,28,5,605,5,3.2
121,28,339,8,493,5,3.1
123,28,28,5,605,1,4.0
123,28,370,2,548,2,3.8
123,28,370,16,548,2,3.8
124,28,370,2,548,5,3.4
124,28,370,16,548,5,3.4
127,28,28,5,605,3,3.5
127,28,370,2,548,6,3.4
127,28,370,16,548,6,3.4
136,28,370,2,548,6,4.2
136,28,370,16,548,6,4.2
137,28,339,8,493,35,3.4
137,28,370,2,548,5,3.2
137,28,370,16,548,5,3.2
145,28,28,5,605,4,3.0
145,28,339,8,493,10,3.5
145,28,370,2,548,3,4.2
145,28,370,16,548,3,4.2
149,28,28,5,605,1,1.5
149,28,370,2,548,2,2.8
149,28,370,16,548,2,2.8
153,28,28,5,605,2,4.0
153,28,370,2,548,5,4.0
153,28,370,16,548,5,4.0
155,28,28,5,605,5,3.1
158,28,28,5,605,25,3.1
158,28,339,8,493,89,3.1
166,28,339,8,493,15,3.6
166,28,370,2,548,4,3.9
166,28,370,16,548,4,3.9
168,28,28,5,605,6,3.2
29,29,9,9,28,73,3.2
29,29,62,8,367,21,3.3
29,29,62,13,367,21,3.3
29,29,220,7,298,18,3.1
29,29,307,6,434,19,4.3
29,29,429,3,71,43,3.3
29,29,484,8,755,16,2.9
30,30,24,11,30,6,3.7
30,30,47,8,225,96,3.3
30,30,96,11,213,18,3.9
30,30,137,5,701,13,3.1
30,30,142,9,178,29,3.4
30,30,167,8,25,79,3.8
30,30,315,7,498,137,3.3
30,30,413,2,623,57,3.5
30,30,413,16,623,57,3.5
30,30,528,12,531,36,3.7
25,31,472,8,732,16,3.1
31,31,25,5,31,53,4.3
31,31,63,11,232,15,3.6
31,31,117,9,146,18,3.3
31,31,153,17,634,15,2.6
31,31,172,6,707,41,4.0
31,31,313,5,452,16,4.1
31,31,472,8,732,167,3.5
123,31,472,8,732,2,3.3
13,32,451,7,695,1,4.0
32,32,9,2,81,5,2.6
32,32,9,5,81,5,2.6
32,32,9,10,81,5,2.6
32,32,15,5,32,20,4.5
32,32,93,12,370,414,3.9
32,32,144,2,185,21,3.7
32,32,144,12,185,21,3.7
32,32,155,6,512,1,5.0
32,32,195,8,258,16,2.8
32,32,195,13,258,16,2.8
32,32,451,7,695,12,4.7
33,33,4,4,34,10,4.2
33,33,54,3,66,522,3.8
33,33,86,2,105,18,3.6
33,33,86,16,105,18,3.6
33,33,154,3,199,95,3.5
28,34,203,3,272,6,3.7
34,34,27,5,36,15,1.5
34,34,65,6,552,163,2.0
34,34,89,1,492,47,3.3
34,34,89,4,492,47,3.3
34,34,93,8,752,18,2.9
34,34,116,11,4,8,3.5
34,34,203,3,272,51,3.8
34,34,322,11,638,15,3.3
34,34,516,9,25,18,3.1
55,34,203,3,272,7,4.0
60,34,203,3,272,5,3.2
66,34,203,3,272,5,3.2
82,34,203,3,272,3,4.0
86,34,203,3,272,13,3.7
93,34,203,3,272,4,3.5
158,34,116,11,4,85,4.4
158,34,203,3,272,14,3.4
6,35,230,5,312,38,3.3
23,35,230,5,312,37,3.7
29,35,230,5,312,23,3.8
35,35,11,2,181,66,4.0
35,35,11,9,181,66,4.0
35,35,11,10,181,66,4.0
35,35,19,8,22,53,3.7
35,35,19,13,22,53,3.7
35,35,28,3,254,43,3.3
35,35,28,5,254,43,3.3
35,35,28,18,254,43,3.3
35,35,71,8,88,22,3.2
35,35,119,6,149,18,3.3
35,35,119,15,149,18,3.3
35,35,153,6,196,5,3.4
35,35,153,15,196,5,3.4
35,35,164,1,212,48,3.3
35,35,164,4,212,48,3.3
35,35,200,18,266,44,3.3
35,35,230,5,312,473,3.5
35,35,326,3,468,19,3.2
47,35,230,5,312,49,3.3
53,35,230,5,312,16,3.3
78,35,230,5,312,5,2.9
97,35,230,5,312,54,3.9
104,35,230,5,312,23,3.3
105,35,230,5,312,24,3.5
106,35,230,5,312,2,3.5
108,35,230,5,312,6,3.5
116,35,230,5,312,15,3.4
118,35,230,5,312,44,3.3
119,35,230,5,312,9,3.6
125,35,230,5,312,24,3.7
126,35,230,5,312,10,4.0
129,35,230,5,312,19,3.8
131,35,230,5,312,29,3.8
132,35,230,5,312,22,3.7
133,35,230,5,312,17,3.6
139,35,230,5,312,18,3.5
140,35,230,5,312,27,3.6
141,35,230,5,312,16,3.6
142,35,230,5,312,12,3.4
143,35,230,5,312,6,4.0
159,35,230,5,312,3,4.0
160,35,230,5,312,2,4.3
161,35,230,5,312,5,3.3
162,35,230,5,312,8,3.4
163,35,230,5,312,8,3.3
165,35,230,5,312,18,3.2
167,35,230,5,312,10,3.7
169,35,230,5,312,21,3.5
171,35,230,5,312,7,3.4
172,35,230,5,312,8,2.9
174,35,230,5,312,2,2.8
175,35,230,5,312,9,3.3
176,35,230,5,312,6,2.8
177,35,230,5,312,2,3.3
178,35,230,5,312,6,3.5
179,35,230,5,312,4,3.3
180,35,230,5,312,11,3.6
182,35,230,5,312,1,3.5
183,35,230,5,312,3,3.5
184,35,230,5,312,5,3.3
185,35,230,5,312,1,5.0
188,35,230,5,312,3,2.8
189,35,230,5,312,2,3.8
190,35,230,5,312,6,3.5
192,35,230,5,312,4,4.3
194,35,230,5,312,10,3.7
200,35,230,5,312,4,3.1
201,35,230,5,312,2,3.5
203,35,230,5,312,2,4.5
205,35,230,5,312,1,4.5
207,35,230,5,312,2,3.8
210,35,230,5,312,5,3.9
212,35,230,5,312,1,5.0
214,35,230,5,312,2,3.5
217,35,230,5,312,8,3.1
218,35,230,5,312,1,3.5
219,35,230,5,312,8,3.5
36,36,29,8,38,175,3.9
36,36,29,13,38,175,3.9
36,36,158,11,4,12,3.3
36,36,160,6,208,60,4.2
36,36,185,5,244,16,2.4
36,36,191,11,350,71,4.5
36,36,444,8,678,6,3.8
36,36,517,9,801,1,5.0
43,36,517,9,801,1,3.0
20,37,135,7,646,46,1.3
37,37,7,8,39,55,4.2
37,37,7,13,39,55,4.2
37,37,115,7,461,47,3.6
37,37,121,9,146,15,3.6
37,37,135,7,646,269,3.1
37,37,172,17,222,23,4.0
111,37,135,7,646,2,2.8
6,38,361,5,538,42,3.3
38,38,30,7,25,16,3.8
38,38,143,9,180,41,3.4
38,38,298,3,793,31,4.0
38,38,351,3,523,142,3.5
38,38,355,11,387,40,3.3
38,38,361,5,538,67,3.5
38,38,377,9,560,20,3.2
47,38,361,5,538,8,2.4
50,38,361,5,538,47,3.7
53,38,361,5,538,72,2.9
78,38,361,5,538,13,3.1
88,38,361,5,538,79,3.4
89,38,361,5,538,1,5.0
92,38,361,5,538,12,2.6
97,38,361,5,538,22,3.0
102,38,361,5,538,10,3.1
106,38,361,5,538,34,3.6
108,38,361,5,538,25,3.7
116,38,361,5,538,15,3.6
118,38,361,5,538,97,2.6
119,38,361,5,538,12,2.9
131,38,361,5,538,127,2.7
139,38,361,5,538,9,2.7
142,38,361,5,538,20,3.6
143,38,361,5,538,22,3.5
159,38,361,5,538,27,3.6
160,38,361,5,538,110,3.2
161,38,361,5,538,144,3.9
162,38,361,5,538,126,3.1
163,38,361,5,538,119,3.3
164,38,361,5,538,19,3.7
165,38,361,5,538,16,3.4
167,38,361,5,538,24,3.5
171,38,361,5,538,7,3.5
172,38,361,5,538,40,3.4
174,38,361,5,538,82,3.7
175,38,361,5,538,57,3.2
176,38,361,5,538,22,3.7
177,38,361,5,538,18,3.5
178,38,361,5,538,20,3.3
179,38,361,5,538,56,3.7
180,38,361,5,538,16,3.6
181,38,361,5,538,19,3.6
182,38,361,5,538,35,3.6
183,38,361,5,538,18,3.7
184,38,361,5,538,28,3.7
187,38,361,5,538,23,3.7
189,38,361,5,538,26,3.8
190,38,361,5,538,29,3.6
191,38,361,5,538,16,3.8
194,38,361,5,538,27,3.7
196,38,361,5,538,37,3.6
202,38,361,5,538,21,3.8
203,38,361,5,538,15,3.8
204,38,361,5,538,25,3.6
205,38,361,5,538,5,3.6
206,38,361,5,538,6,3.4
207,38,361,5,538,6,4.0
210,38,361,5,538,22,3.8
216,38,361,5,538,28,3.9
217,38,361,5,538,17,3.7
219,38,361,5,538,27,3.7
221,38,361,5,538,41,3.8
19,39,436,8,660,2,4.0
19,39,436,13,660,2,4.0
25,39,436,8,660,3,3.3
25,39,436,13,660,3,3.3
31,39,436,8,660,7,3.2
31,39,436,13,660,7,3.2
39,39,14,6,114,42,3.9
39,39,31,10,41,186,4.5
39,39,171,3,221,239,4.0
39,39,175,6,227,33,4.1
39,39,212,17,409,19,3.6
39,39,373,9,691,152,3.8
39,39,374,9,557,10,3.9
39,39,436,8,660,21,3.1
39,39,436,13,660,21,3.1
39,39,457,7,700,28,2.9
45,39,436,8,660,29,3.2
45,39,436,13,660,29,3.2
56,39,436,8,660,5,3.2
56,39,436,13,660,5,3.2
61,39,436,8,660,5,3.8
61,39,436,13,660,5,3.8
69,39,436,8,660,9,3.6
69,39,436,13,660,9,3.6
79,39,436,8,660,2,4.5
79,39,436,13,660,2,4.5
103,39,436,8,660,25,3.3
103,39,436,13,660,25,3.3
123,39,436,8,660,1,3.5
123,39,436,13,660,1,3.5
145,39,436,8,660,34,3.3
145,39,436,13,660,34,3.3
149,39,436,8,660,11,3.4
149,39,436,13,660,11,3.4
155,39,436,8,660,2,3.5
155,39,436,13,660,2,3.5
16,40,139,12,839,179,1.7
21,40,139,12,839,180,2.8
40,40,32,7,42,76,4.1
40,40,46,8,56,16,3.4
40,40,68,11,25,6,2.7
40,40,68,12,25,6,2.7
40,40,93,2,118,46,3.9
40,40,100,9,125,69,3.5
40,40,136,12,437,62,3.5
40,40,139,12,839,247,3.1
40,40,143,8,501,3,4.3
40,40,226,11,846,10,2.7
40,40,395,11,616,15,3.1
40,40,406,5,613,77,3.3
40,40,406,9,613,77,3.3
40,40,620,4,964,75,4.0
85,40,406,5,613,6,4.1
85,40,406,9,613,6,4.1
115,40,136,12,437,40,3.2
115,40,139,12,839,1,0.5
168,40,139,12,839,55,2.9
41,41,25,5,218,19,3.4
41,41,33,8,43,14,3.5
41,41,221,9,304,20,3.4
41,41,221,11,304,20,3.4
41,41,249,3,601,28,3.4
41,41,296,8,422,16,3.9
41,41,296,13,422,16,3.9
41,41,412,7,25,6,3.3
121,41,33,8,43,2,2.0
7,42,35,5,45,46,4.5
13,42,35,5,45,3,4.5
38,42,35,5,45,2,4.0
42,42,35,5,45,155,4.1
42,42,76,8,95,9,4.2
42,42,240,9,349,8,4.1
42,42,318,5,450,45,3.8
42,42,347,2,514,18,3.8
42,42,353,4,583,17,3.6
42,42,362,15,539,28,4.2
42,42,375,4,558,1,2.0
42,42,490,7,768,20,2.3
42,42,502,8,789,252,4.3
51,42,502,8,789,28,3.9
89,42,502,8,789,25,4.1
91,42,502,8,789,11,4.4
92,42,35,5,45,16,4.4
135,42,35,5,45,1,4.5
135,42,76,8,95,49,3.9
135,42,502,8,789,2,4.0
5,43,157,9,649,2,4.0
5,43,221,4,551,2,4.3
6,43,157,9,649,7,2.6
8,43,157,9,649,5,2.6
10,43,157,9,649,1,1.0
12,43,157,9,649,1,5.0
13,43,157,9,649,21,3.4
23,43,157,9,649,3,2.5
24,43,157,9,649,1,4.0
29,43,157,9,649,4,4.1
32,43,157,9,649,4,3.8
33,43,157,9,649,2,2.5
35,43,157,9,649,3,3.3
38,43,157,9,649,11,3.4
43,43,10,2,147,42,4.2
43,43,10,9,147,42,4.2
43,43,36,6,46,17,3.9
43,43,157,9,649,66,4.0
43,43,221,4,551,17,2.9
43,43,270,9,378,12,3.8
43,43,507,7,792,262,2.7
47,43,157,9,649,1,3.0
50,43,157,9,649,1,3.0
53,43,157,9,649,1,3.5
78,43,157,9,649,2,3.3
87,43,157,9,649,3,2.7
88,43,157,9,649,4,3.0
89,43,157,9,649,17,2.9
90,43,157,9,649,1,3.0
91,43,157,9,649,1,3.0
92,43,157,9,649,3,3.3
97,43,157,9,649,1,3.0
100,43,157,9,649,10,3.2
101,43,157,9,649,10,2.8
101,43,507,7,792,6,3.0
102,43,157,9,649,4,3.0
104,43,157,9,649,5,3.5
105,43,157,9,649,3,3.7
106,43,157,9,649,1,4.0
108,43,157,9,649,4,3.5
110,43,157,9,649,1,3.5
112,43,157,9,649,5,2.4
116,43,157,9,649,3,3.2
118,43,157,9,649,2,2.5
119,43,157,9,649,2,3.5
125,43,157,9,649,2,2.5
126,43,157,9,649,39,3.5
128,43,157,9,649,7,3.7
129,43,157,9,649,1,1.0
132,43,157,9,649,1,3.5
133,43,157,9,649,2,4.0
134,43,157,9,649,66,3.5
135,43,157,9,649,3,3.0
139,43,157,9,649,4,3.9
141,43,157,9,649,37,3.8
143,43,157,9,649,2,4.0
161,43,157,9,649,1,0.5
162,43,157,9,649,1,3.5
163,43,157,9,649,1,5.0
165,43,157,9,649,1,3.5
167,43,157,9,649,4,3.1
169,43,157,9,649,3,2.5
173,43,157,9,649,6,2.5
174,43,157,9,649,4,2.5
176,43,157,9,649,3,2.8
177,43,157,9,649,1,3.5
180,43,157,9,649,74,4.0
181,43,157,9,649,9,3.2
182,43,157,9,649,2,4.3
183,43,157,9,649,1,4.0
187,43,157,9,649,1,4.0
189,43,157,9,649,3,2.7
190,43,157,9,649,2,2.0
192,43,157,9,649,1,3.5
194,43,157,9,649,2,3.8
198,43,157,9,649,3,3.5
199,43,157,9,649,1,4.0
203,43,157,9,649,1,3.0
206,43,157,9,649,40,4.5
207,43,157,9,649,59,3.3
217,43,157,9,649,1,4.0
221,43,157,9,649,1,3.5
245,43,157,9,649,1,0.5
44,44,37,8,47,206,3.7
44,44,67,6,158,36,3.5
44,44,77,9,96,20,4.1
44,44,77,11,96,20,4.1
44,44,131,11,4,25,3.0
44,44,304,4,735,15,3.3
64,44,37,8,47,4,4.3
68,44,37,8,47,19,3.9
80,44,37,8,47,1,4.0
144,44,37,8,47,38,2.9
45,45,21,9,805,40,4.0
45,45,39,6,49,88,3.8
45,45,113,7,892,112,3.8
45,45,174,2,226,69,3.9
45,45,174,8,226,69,3.9
45,45,240,8,326,20,3.3
45,45,240,13,326,20,3.3
45,45,428,4,25,31,3.7
45,45,447,7,25,5,3.2
46,46,40,6,50,58,4.1
46,46,47,8,86,104,4.1
46,46,57,5,354,29,3.5
46,46,69,8,89,13,3.9
46,46,85,2,104,107,4.0
46,46,85,16,104,107,4.0
46,46,221,11,299,15,3.1
46,46,293,7,682,100,3.9
46,46,488,17,766,131,3.4
57,46,221,11,299,1,5.0
47,47,14,8,788,24,2.4
47,47,41,6,51,18,2.6
47,47,41,15,51,18,2.6
47,47,55,8,339,16,3.4
47,47,55,13,339,16,3.4
47,47,163,4,211,9,4.1
47,47,178,7,234,319,3.8
47,47,180,5,343,49,3.1
47,47,249,15,338,97,3.6
47,47,253,12,345,3,5.0
132,47,178,7,234,2,4.0
27,48,43,6,53,10,4.5
48,48,35,3,25,7,4.4
48,48,43,6,53,52,4.1
48,48,59,8,108,15,1.5
48,48,139,8,172,15,2.6
48,48,245,5,334,48,4.2
48,48,296,7,696,14,4.9
98,48,245,5,334,29,4.2
107,48,245,5,334,5,4.3
144,48,245,5,334,44,4.3
16,49,44,9,54,6,4.1
18,49,260,2,362,1,3.5
18,49,260,16,362,1,3.5
21,49,260,2,362,2,3.3
21,49,260,16,362,2,3.3
22,49,260,2,362,10,4.1
22,49,260,16,362,10,4.1
25,49,44,9,54,11,4.4
37,49,44,9,54,5,3.9
49,49,40,12,204,15,2.5
49,49,44,9,54,55,4.2
49,49,51,6,224,127,4.3
49,49,260,2,362,94,3.7
49,49,260,16,362,94,3.7
49,49,263,6,365,56,2.9
49,49,348,11,516,15,3.0
49,49,544,5,826,120,4.1
61,49,44,9,54,12,4.5
69,49,44,9,54,4,3.8
71,49,260,2,362,1,3.5
71,49,260,16,362,1,3.5
74,49,44,9,54,6,4.1
75,49,44,9,54,1,4.5
76,49,260,2,362,11,4.0
76,49,260,16,362,11,4.0
79,49,260,2,362,8,3.4
79,49,260,16,362,8,3.4
109,49,260,2,362,5,3.8
109,49,260,16,362,5,3.8
121,49,51,6,224,3,4.7
136,49,44,9,54,18,4.3
137,49,44,9,54,1,5.0
145,49,260,2,362,6,4.3
145,49,260,16,362,6,4.3
50,50,45,6,55,7,4.3
50,50,116,11,4,114,3.6
50,50,177,7,231,20,2.4
50,50,305,4,784,130,4.2
50,50,365,5,542,28,4.0
169,50,305,4,784,32,3.4
178,50,45,6,55,3,3.7
7,51,146,12,183,6,3.7
7,51,169,6,897,2,4.0
7,51,169,15,897,2,4.0
38,51,146,12,183,6,4.0
51,51,17,5,303,73,3.4
51,51,42,3,76,9,3.6
51,51,47,8,57,245,4.3
51,51,97,9,121,179,4.4
51,51,146,12,183,5,3.4
51,51,169,6,897,23,4.5
51,51,169,15,897,23,4.5
20,52,110,12,137,3,4.0
37,52,48,5,58,12,2.8
37,52,110,12,137,7,3.4
52,52,12,8,360,15,3.7
52,52,16,5,723,254,3.8
52,52,48,5,58,12,3.5
52,52,110,12,137,200,3.6
52,52,165,9,807,16,4.3
52,52,170,6,507,100,3.5
52,52,211,3,592,122,4.1
52,52,211,5,592,122,4.1
52,52,284,11,406,33,2.8
53,53,42,3,776,15,4.4
53,53,50,3,60,63,3.7
53,53,50,8,60,63,3.7
53,53,58,1,794,38,3.7
53,53,97,9,777,23,3.7
53,53,124,6,153,15,3.6
53,53,124,15,153,15,3.6
143,53,42,3,776,4,2.9
14,54,334,6,482,1,5.0
54,54,35,11,485,124,3.9
54,54,52,11,62,3,3.5
54,54,145,5,182,21,3.7
54,54,281,2,401,15,4.1
54,54,281,9,401,15,4.1
54,54,334,6,482,17,3.9
54,54,550,8,834,7,4.7
54,54,633,7,25,127,4.0
146,54,145,5,182,37,3.8
21,55,10,11,13,79,3.8
55,55,3,3,576,8,3.0
55,55,10,11,13,86,3.7
55,55,20,3,763,32,3.7
55,55,53,6,63,15,5.0
55,55,89,1,113,145,3.2
55,55,195,5,749,35,3.6
55,55,448,8,513,15,3.2
55,55,482,5,25,10,1.9
55,55,509,5,798,171,3.7
55,55,515,6,25,29,2.6
113,55,20,3,763,4,4.1
17,56,54,3,64,70,3.8
25,56,222,9,236,52,3.3
56,56,54,3,64,5,3.8
56,56,222,9,236,213,3.2
56,56,306,2,433,15,2.6
56,56,306,16,433,15,2.6
56,56,482,5,753,3,3.3
61,56,54,3,64,98,4.4
74,56,54,3,64,19,4.2
111,56,54,3,64,238,3.6
112,56,54,3,64,46,3.8
138,56,54,3,64,18,4.2
36,57,476,3,743,118,3.5
57,57,9,2,77,5,3.5
57,57,9,10,77,5,3.5
57,57,54,3,65,13,3.5
57,57,271,9,379,1,4.0
57,57,278,7,665,52,4.0
57,57,298,6,374,45,3.6
57,57,336,6,487,462,3.9
57,57,373,9,554,40,3.2
57,57,476,3,743,120,3.8
57,57,529,11,813,4,4.9
57,57,540,17,25,1,4.0
138,57,476,3,743,95,3.0
58,58,55,8,67,15,3.7
58,58,55,13,67,15,3.7
58,58,279,12,396,27,3.7
58,58,349,8,519,15,4.4
58,58,541,6,25,70,3.6
14,59,473,9,737,76,3.6
15,59,473,9,737,11,2.2
40,59,473,9,737,2,3.0
41,59,56,11,68,49,3.8
54,59,263,6,481,23,4.1
59,59,7,8,380,113,4.4
59,59,56,11,68,5,3.6
59,59,61,6,78,10,3.2
59,59,61,9,78,10,3.2
59,59,224,5,305,48,3.2
59,59,263,6,481,132,3.3
59,59,269,6,377,60,3.6
59,59,323,8,470,4,3.8
59,59,342,4,504,24,4.5
59,59,358,8,441,62,3.8
59,59,366,7,543,15,3.1
59,59,473,9,737,73,3.7
59,59,485,7,762,12,3.0
63,59,473,9,737,17,3.1
64,59,263,6,481,101,3.5
64,59,473,9,737,24,3.5
75,59,263,6,481,13,3.8
81,59,263,6,481,34,3.3
84,59,263,6,481,7,3.8
85,59,473,9,737,26,2.6
109,59,473,9,737,16,2.8
111,59,473,9,737,25,3.0
113,59,473,9,737,98,3.1
117,59,263,6,481,3,3.7
122,59,263,6,481,7,3.6
122,59,473,9,737,4,4.0
123,59,473,9,737,62,3.2
127,59,473,9,737,21,3.2
146,59,263,6,481,2,3.8
153,59,473,9,737,22,3.3
156,59,263,6,481,4,3.0
156,59,473,9,737,118,3.8
157,59,263,6,481,2,3.5
158,59,263,6,481,1,4.0
168,59,473,9,737,15,2.4
60,60,57,5,69,13,4.3
60,60,98,3,122,34,3.9
60,60,184,3,478,168,3.6
60,60,208,5,342,6,3.0
60,60,252,12,344,32,4.5
60,60,299,9,25,8,4.4
61,61,4,2,70,10,3.9
61,61,23,9,25,6,2.7
61,61,23,11,25,6,2.7
61,61,32,3,375,5,3.8
61,61,32,7,375,5,3.8
61,61,199,12,393,2,2.5
61,61,303,9,430,287,4.1
61,61,305,4,432,41,3.7
61,61,346,8,513,17,3.2
61,61,346,13,513,17,3.2
61,61,441,4,25,2,2.5
74,61,346,8,513,2,3.0
74,61,346,13,513,2,3.0
62,62,44,5,71,28,3.7
62,62,50,3,284,99,3.8
62,62,148,5,188,7,3.5
62,62,226,3,692,83,3.9
62,62,391,7,590,302,2.9
18,63,68,8,88,18,4.1
18,63,511,11,25,1,4.5
63,63,51,6,174,43,4.4
63,63,58,1,72,21,4.0
63,63,58,4,72,21,4.0
63,63,68,8,88,1,3.5
63,63,83,6,374,3,2.7
63,63,116,5,145,41,2.8
63,63,315,3,651,3,4.3
63,63,511,11,25,53,3.7
41,64,161,8,564,33,1.9
64,64,9,2,726,11,4.0
64,64,59,7,73,80,3.7
64,64,109,11,527,2,2.3
64,64,161,8,564,8,3.9
64,64,242,12,330,119,3.4
64,64,344,6,522,38,3.8
64,64,403,5,609,158,4.8
156,64,9,2,726,3,2.7
1,65,578,12,876,6,4.3
3,65,40,6,79,48,3.6
3,65,578,12,876,1,5.0
9,65,578,12,876,59,4.6
11,65,578,12,876,1,3.5
14,65,578,12,876,1,4.5
19,65,578,12,876,17,3.5
27,65,578,12,876,32,3.8
28,65,578,12,876,1,4.0
30,65,578,12,876,2,4.8
31,65,578,12,876,1,4.0
40,65,578,12,876,5,4.3
41,65,578,12,876,3,4.7
44,65,578,12,876,18,3.8
46,65,578,12,876,3,3.8
49,65,578,12,876,2,4.3
59,65,578,12,876,3,4.2
61,65,578,12,876,5,4.3
64,65,578,12,876,1,5.0
65,65,28,5,25,15,3.0
65,65,40,6,79,74,4.0
65,65,262,12,555,5,4.6
65,65,313,8,441,55,3.6
65,65,368,9,544,44,3.6
65,65,368,13,544,44,3.6
65,65,372,3,550,39,3.0
65,65,415,4,626,5,3.6
65,65,578,12,876,6,3.6
66,65,578,12,876,7,4.1
68,65,578,12,876,40,4.0
69,65,578,12,876,25,3.9
74,65,578,12,876,1,3.5
77,65,578,12,876,26,4.1
80,65,40,6,79,15,4.0
80,65,578,12,876,5,4.3
84,65,578,12,876,1,4.5
85,65,578,12,876,1,4.0
86,65,578,12,876,2,4.5
93,65,578,12,876,2,4.5
98,65,578,12,876,2,4.8
99,65,368,9,544,13,4.2
99,65,368,13,544,13,4.2
99,65,578,12,876,30,3.9
107,65,40,6,79,33,3.5
107,65,578,12,876,4,4.3
111,65,578,12,876,2,4.5
113,65,578,12,876,3,4.2
114,65,578,12,876,2,4.3
115,65,578,12,876,1,5.0
117,65,578,12,876,3,4.5
121,65,578,12,876,1,4.5
123,65,578,12,876,5,4.0
124,65,578,12,876,1,4.0
136,65,578,12,876,4,3.9
144,65,578,12,876,3,3.8
146,65,578,12,876,29,3.6
147,65,578,12,876,119,4.0
149,65,578,12,876,2,4.3
153,65,578,12,876,9,3.6
154,65,578,12,876,8,3.9
156,65,578,12,876,4,4.1
157,65,578,12,876,1,5.0
158,65,578,12,876,3,4.7
168,65,578,12,876,8,4.1
170,65,578,12,876,102,3.4
1,66,611,8,942,1,4.0
4,66,611,8,942,3,3.5
19,66,611,8,942,4,3.4
25,66,611,8,942,223,3.4
37,66,611,8,942,4,3.9
52,66,611,8,942,5,3.2
61,66,611,8,942,5,3.5
62,66,611,8,942,5,3.0
66,66,62,8,80,22,3.6
66,66,62,13,80,22,3.6
66,66,82,3,71,46,3.1
66,66,126,8,499,14,3.0
66,66,127,2,159,194,3.8
66,66,229,11,260,38,3.7
66,66,245,7,484,16,3.7
66,66,532,17,25,797,3.4
66,66,579,12,25,20,3.3
66,66,611,8,942,13,2.2
67,66,611,8,942,2,3.8
69,66,611,8,942,6,3.1
74,66,611,8,942,38,3.3
114,66,611,8,942,1,3.0
124,66,611,8,942,5,3.6
126,66,127,2,159,4,4.4
128,66,611,8,942,1,5.0
135,66,611,8,942,4,4.3
136,66,611,8,942,30,3.6
137,66,611,8,942,8,3.1
149,66,611,8,942,11,4.0
153,66,611,8,942,4,3.5
166,66,611,8,942,14,3.6
67,67,62,8,80,98,3.5
67,67,62,13,80,98,3.5
67,67,94,9,500,16,3.6
67,67,136,4,648,16,3.3
67,67,232,8,314,70,4.1
67,67,232,12,314,70,4.1
67,67,280,5,399,412,3.2
67,67,280,6,399,412,3.2
67,67,383,5,575,18,3.3
67,67,390,3,589,66,3.3
67,67,425,8,644,11,3.9
68,68,47,12,535,7,4.9
68,68,63,10,70,54,2.4
68,68,63,12,70,54,2.4
68,68,72,8,91,164,4.2
68,68,402,7,608,342,4.1
68,68,545,5,25,8,3.1
1,69,2,2,281,11,3.4
1,69,2,6,281,11,3.4
5,69,2,2,281,1,3.5
5,69,2,6,281,1,3.5
6,69,2,2,281,9,3.8
6,69,2,6,281,9,3.8
8,69,2,2,281,9,3.8
8,69,2,6,281,9,3.8
10,69,2,2,281,1,4.0
10,69,2,6,281,1,4.0
19,69,2,2,281,5,3.6
19,69,2,6,281,5,3.6
19,69,282,9,402,165,4.6
24,69,2,2,281,3,2.8
24,69,2,6,281,3,2.8
33,69,2,2,281,25,3.8
33,69,2,6,281,25,3.8
35,69,2,2,281,10,3.9
35,69,2,6,281,10,3.9
36,69,2,2,281,2,3.5
36,69,2,6,281,2,3.5
42,69,2,2,281,2,4.5
42,69,2,6,281,2,4.5
43,69,2,2,281,1,3.0
43,69,2,6,281,1,3.0
47,69,2,2,281,2,4.3
47,69,2,6,281,2,4.3
50,69,2,2,281,3,4.0
50,69,2,6,281,3,4.0
51,69,2,2,281,3,2.5
51,69,2,6,281,3,2.5
58,69,2,2,281,1,3.0
58,69,2,6,281,1,3.0
61,69,2,2,281,1,4.0
61,69,2,6,281,1,4.0
69,69,2,2,281,87,3.9
69,69,2,6,281,87,3.9
69,69,63,3,70,15,3.3
69,69,63,10,70,15,3.3
69,69,63,12,70,15,3.3
69,69,73,7,107,13,3.1
69,69,87,11,332,10,4.0
69,69,136,3,437,6,3.5
69,69,282,9,402,2,3.5
74,69,2,2,281,2,4.0
74,69,2,6,281,2,4.0
88,69,2,2,281,10,4.0
88,69,2,6,281,10,4.0
89,69,2,2,281,7,3.6
89,69,2,6,281,7,3.6
90,69,2,2,281,8,3.1
90,69,2,6,281,8,3.1
91,69,2,2,281,8,3.9
91,69,2,6,281,8,3.9
92,69,2,2,281,54,4.0
92,69,2,6,281,54,4.0
100,69,2,2,281,63,4.3
100,69,2,6,281,63,4.3
102,69,2,2,281,4,3.9
102,69,2,6,281,4,3.9
111,69,2,2,281,3,4.7
111,69,2,6,281,3,4.7
112,69,2,2,281,3,4.3
112,69,2,6,281,3,4.3
119,69,2,2,281,1,4.5
119,69,2,6,281,1,4.5
125,69,2,2,281,2,3.3
